ID,Pair, Entry Price,Action,SL,TP,Time Open,Time Closed
2c4d53d7-7b0c-40f3-b3c5-bd418a9806b9,ETH/USD,1658,Buy,0,1,6/16/2023 1:08:54 PM,7/2/2023 10:27:32 PM,
3ff451de-90d1-4988-94a0-41dba1d5c816,EUR/USD,1.092,Sell,0,1,6/30/2023 5:35:53 PM,6/30/2023 8:21:22 PM,
1ef16786-0839-4411-a7e4-8dc02432c4f4,NZD/USD,0.6066,Sell,1,0,6/29/2023 1:25:19 PM,6/30/2023 12:42:38 PM,
26da57e6-6d81-4938-ad4c-41f51e1aa3e1,EUR/JPY,157.02,Buy,0,1,6/30/2023 11:52:26 AM,6/30/2023 12:34:56 PM,
513c8ec3-83c0-42e9-8e21-38207799c169,Gold,1910.98,Sell,0,1,6/29/2023 3:03:47 PM,6/29/2023 5:22:17 PM,
0fac03e5-b13f-4cfc-a903-447ea1714c49,USD/JPY,144.42,Buy,0,1,6/29/2023 3:43:24 AM,6/29/2023 12:37:16 PM,
bd1da017-3cbb-429f-af8a-67bde966cb1d,Gold,1914.83,Buy,1,0,6/28/2023 6:01:17 AM,6/29/2023 12:34:31 PM,
3d614e42-221f-48c7-b744-3e946ea83a9b,USOil,68.89,Sell,1,0,6/29/2023 11:44:21 AM,6/29/2023 11:51:01 AM,
73cd0283-119d-4d56-b9e2-b548ec154e96,Gold,1911.25,Sell,0,1,6/28/2023 3:58:37 PM,6/28/2023 8:44:03 PM,
708886aa-e395-466a-acb2-089d4a60ef80,EUR/USD,1.0947,Buy,1,0,6/28/2023 6:11:37 AM,6/28/2023 2:48:06 PM,
1be19772-fef6-4e04-b2d8-7f9b5e167c25,USD/JPY,144.14,Buy,0,1,6/28/2023 11:50:35 AM,6/28/2023 12:52:33 PM,
4111428d-a384-46f1-be11-deb5d77a4c5e,EUR/GBP,0.8586,Sell,1,0,6/27/2023 1:49:13 AM,6/28/2023 10:54:12 AM,
c26327be-6d0f-4dc6-9ff5-b432ae2fc176,USD/CAD,1.3179,Sell,1,0,6/27/2023 1:39:19 PM,6/28/2023 4:49:15 AM,
e7fa704f-c6ca-4ded-a424-30cbfac1dc89,Silver,22.896,Buy,0,1,6/28/2023 3:44:25 AM,6/28/2023 4:25:14 AM,
068c6f91-6fe6-49f0-a112-e409ff246f33,NZD/USD,0.617,Buy,1,0,6/27/2023 10:34:15 AM,6/28/2023 1:37:46 AM,
be2f79bd-b2d0-441b-9b4e-23af2d40eea0,USD/JPY,143.4,Buy,0,1,6/27/2023 12:15:31 PM,6/27/2023 2:01:39 PM,
51a3126e-a301-4b47-b504-5e11b01b7ebb,USD/CHF,0.896,Sell,0,1,6/26/2023 7:29:02 PM,6/27/2023 12:38:08 PM,
cf4ad556-609e-459b-8e3e-5f59c6f13331,Gold,1927.08,Sell,0,1,6/27/2023 5:55:33 AM,6/27/2023 9:30:35 AM,
60f803fd-d33f-4d24-bc53-99986625d1fb,NZD/USD,0.6145,Sell,1,0,6/23/2023 4:58:18 PM,6/27/2023 2:52:11 AM,
354e1ddc-8161-4aad-95b8-d463b2e5502f,EUR/USD,1.0892,Sell,1,0,6/23/2023 2:23:40 PM,6/27/2023 1:49:13 AM,
c2e3c95d-b1eb-49e5-91b5-049ef575bdeb,Gold,1929.78,Sell,0,1,6/26/2023 1:28:38 PM,6/26/2023 1:49:01 PM,
159a5511-1ea5-4c59-b3d6-9a73ae50d6f6,GBP/USD,1.2735,Buy,1,0,6/26/2023 9:09:27 AM,6/26/2023 11:34:07 AM,
d9101885-122c-477a-a870-15e66b189cfb,Gold,1925.27,Sell,1,0,6/26/2023 2:50:32 AM,6/26/2023 8:00:16 AM,
226926d4-bd43-404b-acb7-7b443d584b97,Gold,1927.36,Sell,0,1,6/26/2023 5:58:34 AM,6/26/2023 6:26:26 AM,
3e529373-893f-4ceb-b6b4-bc4cfb9cd932,Gold,1932.15,Sell,0,1,6/23/2023 2:16:27 PM,6/23/2023 3:07:54 PM,
3b81ec9d-00ce-42a6-a0a3-7447494c8d3d,Gold,1922.99,Sell,1,0,6/23/2023 12:44:40 PM,6/23/2023 1:45:02 PM,
bceb4bb9-18ce-418f-a14a-3b75cbb4a071,USD/CAD,1.3184,Sell,1,0,6/23/2023 2:56:43 AM,6/23/2023 12:42:27 PM,
b10da7d9-5182-43bd-b405-5c8193fb22da,Gold,1914.58,Buy,0,1,6/23/2023 5:55:52 AM,6/23/2023 7:30:41 AM,
441a2600-bdfe-487f-ac4b-0d1955356b3c,EUR/USD,1.08978,Buy,1,0,6/23/2023 7:16:16 AM,6/23/2023 7:30:19 AM,
f7a32e79-3a23-4c76-9979-548eee3ddec9,EUR/USD,1.0988,Buy,1,0,6/22/2023 4:56:58 AM,6/23/2023 1:40:16 AM,
43480c8b-5de2-4ad3-a603-1d612139c953,USD/CHF,0.8963,Sell,0,1,6/22/2023 7:21:22 PM,6/22/2023 9:00:22 PM,
b78da160-b74f-4ed0-ba40-bdbf1cbe3e0b,Gold,1919.1,Sell,0,1,6/22/2023 2:46:11 PM,6/22/2023 2:58:03 PM,
39369f5d-dbd6-423b-8790-4bf3d907df20,Gold,1929.45,Sell,0,1,6/22/2023 12:37:47 PM,6/22/2023 12:45:30 PM,
a6288a50-17d2-4c4d-9f3f-6f2d9fe9aaa0,EUR/GBP,0.8589,Sell,1,0,6/21/2023 1:43:51 PM,6/22/2023 11:10:50 AM,
acd55872-d6c1-4c70-b532-41d90ca20ed5,USD/JPY,141.74,Buy,0,1,6/22/2023 7:30:14 AM,6/22/2023 10:25:48 AM,
28f2fad1-c8af-43f2-adc8-9202969841a9,Gold,1932.99,Sell,0,1,6/22/2023 4:39:50 AM,6/22/2023 4:59:49 AM,
e542adee-e265-4c10-8c18-3dd4c9e546e3,AUD/USD,0.6794,Sell,0,1,6/21/2023 4:36:06 PM,6/22/2023 4:59:08 AM,
e8e5a43f-b33e-418e-a9bd-2d43ca3d2d62,EUR/JPY,154.68,Buy,0,1,6/21/2023 4:31:09 AM,6/21/2023 2:04:45 PM,
020bb0c7-944f-4f14-858c-4624ab38aa82,USD/JPY,141.81,Buy,0,1,6/21/2023 5:32:06 AM,6/21/2023 8:00:15 AM,
382eb5fc-e16b-4278-b20e-7adc827eda0c,Gold,1935.93,Sell,0,1,6/21/2023 4:54:41 AM,6/21/2023 6:03:58 AM,
b980eb6b-527c-412e-b84c-217bec40d9b4,EUR/USD,1.0935,Sell,0,1,6/20/2023 6:19:07 AM,6/20/2023 2:24:21 PM,
8f32b40a-eb6d-4012-9f3a-24c3562fd047,Gold,1950.23,Buy,0,1,6/20/2023 11:55:35 AM,6/20/2023 12:14:04 PM,
3bfe5773-255d-4239-9494-10601b0848bf,GBP/USD,1.2833,Sell,0,1,6/19/2023 6:04:00 AM,6/20/2023 11:52:36 AM,
25fc7e6c-917c-4cef-81ff-9a8ddde096c8,GBP/USD,1.2797,Buy,1,0,6/19/2023 3:30:00 PM,6/20/2023 11:11:34 AM,
10e111a1-08c9-467a-8035-ccdf0af92b4a,USD/JPY,141.95,Buy,1,0,6/20/2023 6:37:18 AM,6/20/2023 8:38:15 AM,
8c2bf06b-da95-4ab5-b102-390133a5881e,Gold,1949.19,Sell,1,0,6/20/2023 6:06:43 AM,6/20/2023 6:41:38 AM,
89713a71-5c76-4cc6-9ad1-339568557eb7,AUD/USD,0.6845,Buy,1,0,6/19/2023 11:43:41 AM,6/20/2023 2:09:40 AM,
bce10a70-d136-4dba-bafc-105506e16224,Gold,1957.28,Sell,0,1,6/15/2023 2:26:21 PM,6/19/2023 10:52:30 AM,
f5795a1c-ed5d-4e68-a6b5-6bdf4a1c4dbc,AUD/USD,0.6845,Buy,0,1,6/19/2023 4:35:23 AM,6/19/2023 7:38:33 AM,
9af8aacd-e313-4409-b7cc-d02c3e37599f,AUD/USD,0.6874,Buy,1,0,6/16/2023 4:58:22 AM,6/16/2023 9:00:03 PM,
50cabf92-0c2e-479b-a4f0-6552529c996b,USD/JPY,141.2,Buy,0,1,6/16/2023 12:56:56 PM,6/16/2023 2:12:55 PM,
8318adf6-1eda-4fde-ba07-204e4468869d,Gold,1958.53,Sell,1,0,6/16/2023 5:27:11 AM,6/16/2023 12:37:32 PM,
2a34344b-0041-43bc-8a5e-14235eb48253,GBP/USD,1.278,Sell,1,0,6/16/2023 4:45:11 AM,6/16/2023 11:52:54 AM,
9ba5cdca-d5cf-444d-b9c2-ccd437bcdbd9,USD/JPY,140.3,Buy,1,0,6/15/2023 5:52:28 PM,6/16/2023 1:42:37 AM,
3a00acd6-c239-41f4-90cb-d258841ef38d,USD/CHF,0.9055,Buy,1,0,6/5/2023 4:27:26 PM,6/15/2023 2:04:39 PM,
769681ea-d593-4a89-9238-5b43b3e91b46,Gold,1940,Sell,1,0,6/15/2023 1:25:28 PM,6/15/2023 2:04:08 PM,
6d736650-e516-4b7d-af56-01d134b8578b,NZD/USD,0.6181,Buy,0,1,6/15/2023 9:14:57 AM,6/15/2023 1:47:06 PM,
8bf00a3c-8532-410a-bf99-9f3f85bd73dd,AUD/USD,0.6795,Buy,0,1,6/15/2023 11:40:23 AM,6/15/2023 1:20:10 PM,
e0facd8d-e913-4c78-b955-115fc629dd75,BTC/USD,25103,Sell,0,1,6/15/2023 5:36:36 AM,6/15/2023 11:17:29 AM,
8076fcc6-4de5-4f6a-9391-b2fad3cf3a2b,Gold,1933.87,Sell,0,1,6/15/2023 6:50:07 AM,6/15/2023 7:01:34 AM,
02848cf9-0242-44bf-8041-337d50d5939f,BTC/USD,26785,Buy,1,0,6/1/2023 3:42:11 PM,6/14/2023 8:49:44 PM,
1f71246b-8767-4dbb-ad89-1deff95eb7b2,ETH/USD,1831.45,Buy,1,0,5/9/2023 3:48:02 PM,6/14/2023 8:06:35 PM,
3fac6d9d-c93b-4f5a-870a-984363462cdb,Gold,1956.89,Sell,0,1,6/14/2023 1:30:20 PM,6/14/2023 6:00:19 PM,
69882dac-873c-4e9c-881c-1b56c80232ad,Gold,1947.57,Buy,0,1,6/14/2023 4:50:40 AM,6/14/2023 12:42:13 PM,
ea16ca40-329b-41ca-b829-48b6cee75107,AUD/USD,0.6768,Buy,0,1,6/13/2023 8:16:12 PM,6/14/2023 12:37:51 PM,
0e0a1970-124e-4406-8755-87b4d15aa623,EUR/GBP,0.8599,Sell,0,1,6/13/2023 6:35:04 AM,6/13/2023 2:14:13 PM,
8bd70578-d5fb-4697-b2db-ba1707de7f16,USD/CAD,1.3355,Sell,0,1,6/12/2023 1:56:18 PM,6/13/2023 12:30:27 PM,
f9fbfa1f-3c16-4dc1-83d7-9234b654a0d5,Gold,1959.08,Buy,0,1,6/13/2023 4:50:04 AM,6/13/2023 12:30:17 PM,
25dc565f-effd-4246-90ae-6e108e7fc5e3,EUR/USD,1.0776,Buy,0,1,6/13/2023 4:51:10 AM,6/13/2023 7:37:20 AM,
f403b670-d19d-4100-89f3-2e9c643f01f3,Gold,1955.88,Sell,1,0,6/12/2023 4:16:08 PM,6/12/2023 11:14:09 PM,
d15785c6-d5fb-46c2-b516-7b8f97682090,Gold,1959.35,Sell,0,1,6/12/2023 4:44:27 AM,6/12/2023 1:50:22 PM,
6b567a29-b764-42f7-b331-aa26cbae7d9b,EUR/USD,1.0737,Buy,0,1,6/12/2023 4:58:24 AM,6/12/2023 7:52:36 AM,
7700c878-e9c2-41c9-9ad2-6b081f5b0d99,USD/CAD,1.3347,Sell,1,0,6/9/2023 6:32:47 PM,6/9/2023 9:01:16 PM,
e51ad068-3d54-435e-9879-a17ca8afc084,USD/CAD,1.3316,Buy,0,1,6/9/2023 2:19:16 PM,6/9/2023 3:56:58 PM,
6aff5c4a-ac5e-41fe-b5cd-42d77f765936,EUR/USD,1.078,Sell,0,1,6/9/2023 5:00:51 AM,6/9/2023 3:33:18 PM,
ab99e120-4b3c-4e6c-b22b-a472b37bacf5,Gold,1965.58,Sell,0,1,6/9/2023 5:17:57 AM,6/9/2023 1:42:14 PM,
8b8d97a7-f64b-4036-84c4-3cc01661596d,EUR/USD,1.0711,Sell,1,0,6/7/2023 12:32:51 PM,6/8/2023 12:31:12 PM,
f45d0e79-22cf-41a3-a72c-d61fe1088c71,USD/JPY,139.79,Buy,1,0,6/8/2023 5:22:13 AM,6/8/2023 12:30:13 PM,
fe9e95a4-5cf5-4513-a82a-c02098a142e8,GBP/USD,1.2452,Buy,0,1,6/8/2023 5:32:16 AM,6/8/2023 12:27:02 PM,
c56e6cd7-5d47-4ecd-b776-4275b588a667,Gold,1945.62,Buy,0,1,6/8/2023 4:28:37 AM,6/8/2023 8:40:16 AM,
fbb0deb4-3fa9-47d5-b144-408616ba2744,Gold,1958.69,Sell,0,1,6/5/2023 4:38:01 PM,6/7/2023 3:45:07 PM,
64447e1b-fdf0-4ac7-8e3f-2e3e011e5b81,EUR/USD,1.0711,Sell,0,1,6/7/2023 12:31:48 PM,6/7/2023 3:18:37 PM,
e34428b0-a363-491a-a149-1e23cf4591a8,USD/JPY,139.47,Sell,0,1,6/7/2023 1:32:42 PM,6/7/2023 1:55:06 PM,
25e4fb17-2664-4f6d-aefb-1072a5c1bda3,EUR/USD,1.0679,Sell,1,0,6/7/2023 6:39:40 AM,6/7/2023 10:55:45 AM,
5add46c9-12ca-4445-9b22-3b29ad6f6efc,EUR/USD,1.0722,Buy,1,0,6/6/2023 6:09:11 AM,6/6/2023 11:55:29 AM,
76bada7c-8296-4e08-8383-558de405eb5d,EUR/USD,1.0713,Sell,0,1,6/5/2023 3:27:24 PM,6/6/2023 10:25:06 AM,
dce77e4f-19b1-48dd-a18e-3c788dca7c63,USD/CAD,1.3432,Sell,0,1,6/2/2023 7:37:56 PM,6/6/2023 6:22:00 AM,
93437829-f31a-4251-aa79-58b5f200bb56,Gold,1956.85,Buy,0,1,6/5/2023 3:19:37 PM,6/5/2023 3:53:09 PM,
2e9aa082-d24e-41c2-815e-c8b5adf59f0f,Gold,1946.23,Sell,1,0,6/5/2023 1:40:27 PM,6/5/2023 2:00:05 PM,
3278e53d-acd3-459e-a695-0778e98b39e7,Gold,1944.96,Sell,0,1,6/5/2023 5:23:50 AM,6/5/2023 7:19:57 AM,
6ec6b6fd-61c1-4f3f-b20f-06010b11c17b,NZD/USD,0.6086,Buy,1,0,6/2/2023 4:46:26 AM,6/5/2023 7:07:40 AM,
6b1d8aef-4962-4db6-9098-edc01dfba49d,EUR/USD,1.0744,Buy,1,0,6/2/2023 12:47:27 PM,6/4/2023 10:45:31 PM,
577d07f5-4502-406e-ad45-2c3d20f3dba0,Gold,1966.12,Sell,0,1,6/2/2023 2:58:11 PM,6/2/2023 3:20:48 PM,
e2e0fd98-694e-453c-b11d-d7a9e9347390,Gold,1980.04,Sell,0,1,6/2/2023 5:30:29 AM,6/2/2023 7:32:07 AM,
02fa9d3a-aa58-4247-945d-20f48ec02230,NZD/USD,0.6018,Sell,1,0,5/31/2023 7:35:23 PM,6/1/2023 2:56:25 PM,
86a2583c-d39f-4537-977f-c625e3fa3c68,EUR/USD,1.0688,Sell,1,0,6/1/2023 5:18:17 AM,6/1/2023 1:37:45 PM,
81124969-720e-470e-9861-11223b2554c3,EUR/USD,1.0675,Sell,0,1,5/31/2023 2:37:50 PM,5/31/2023 4:13:38 PM,
6c37b4a1-75ce-424d-afcb-b6c7cf1de5e5,Gold,1962.4,Buy,0,1,5/31/2023 2:05:29 PM,5/31/2023 2:10:56 PM,
336be46c-298f-4dc7-8e8f-2bee1f9802e5,Gold,1957.24,Sell,1,0,5/30/2023 1:00:18 PM,5/31/2023 1:48:32 PM,
927fdecd-d1b8-427c-b309-50e6ee932540,EUR/USD,1.0706,Sell,0,1,5/31/2023 5:06:43 AM,5/31/2023 7:10:37 AM,
dd9de9b4-126a-4da2-87a5-1c9bbe04e563,USD/JPY,139.77,Buy,1,0,5/30/2023 4:13:51 PM,5/31/2023 5:41:13 AM,
53f8e783-5194-4086-9db3-8e59eaafdaf4,NZD/USD,0.6057,Sell,0,1,5/30/2023 11:47:35 AM,5/31/2023 1:32:52 AM,
e445d451-4733-4e80-baef-13e047b17724,USD/CAD,1.3585,Buy,0,1,5/29/2023 6:56:56 AM,5/30/2023 2:48:31 PM,
a7b67693-2837-4751-b345-205489a61ed1,GBP/USD,1.2357,Buy,0,1,5/29/2023 5:22:51 AM,5/30/2023 9:19:07 AM,
bdca2715-d72b-4752-84f0-84c9d0dca236,EUR/USD,1.0736,Buy,1,0,5/26/2023 4:55:46 AM,5/30/2023 5:23:59 AM,
501f550d-8db2-4a01-b907-05ca8bf84d97,BTC/USD,27674.9,Buy,1,0,5/30/2023 5:13:25 AM,5/30/2023 5:13:28 AM,
ba512b0e-9bfa-4a7d-957c-1bd0e9f544b9,Gold,1946.78,Sell,0,1,5/26/2023 3:12:13 AM,5/30/2023 4:07:52 AM,
48891582-e1c4-4d8b-9a81-1bd5f5e251d2,USD/JPY,140.423,Sell,0,1,5/29/2023 5:30:14 AM,5/29/2023 1:36:14 PM,
193e913b-54c0-40df-b52c-b749ee28b5d2,AUD/USD,0.6513,Buy,0,1,5/26/2023 4:56:11 AM,5/26/2023 11:42:52 AM,
6328097a-ef89-46e7-aa72-e5516ffc993f,USD/JPY,140.03,Buy,1,0,5/25/2023 9:43:14 PM,5/26/2023 6:38:39 AM,
75fa4777-85d2-4e2a-9219-e2db18a71b29,Gold,1646.78,Sell,1,0,5/26/2023 3:11:05 AM,5/26/2023 3:11:06 AM,
809ce2b3-6e52-4c11-9401-5fde4b3142fc,USD/JPY,139.68,Buy,0,1,5/25/2023 12:43:49 PM,5/25/2023 6:15:11 PM,
7dbe26f0-47cc-4073-ab3b-37bef861626a,EUR/USD,1.0741,Sell,0,1,5/25/2023 5:12:15 AM,5/25/2023 1:39:10 PM,
714f09da-5440-482e-b417-ba80e8055b27,Gold,1957.43,Buy,1,0,5/25/2023 5:05:11 AM,5/25/2023 12:39:10 PM,
25f1af02-8e02-4254-88e8-c8fdbcf2f950,BTC/USD,26650.2,Buy,1,0,5/19/2023 5:31:36 AM,5/25/2023 1:26:30 AM,
59324a1b-2098-4b43-bc48-5dd3f0714184,Gold,1962.76,Sell,0,1,5/24/2023 6:11:37 PM,5/24/2023 6:59:26 PM,
9e220603-c736-4d3f-be46-ccb76ceb97ec,EUR/USD,1.0787,Sell,0,1,5/24/2023 12:37:21 PM,5/24/2023 3:19:58 PM,
ca166f7b-8d7e-4e25-bf94-0b3a368edeb7,Gold,1971.13,Sell,1,0,5/23/2023 2:08:03 PM,5/24/2023 12:21:28 PM,
c3814e56-f3c0-48b2-97fc-608bf7883078,EUR/USD,1.0784,Sell,0,1,5/24/2023 5:19:04 AM,5/24/2023 10:16:27 AM,
921196c3-053a-4348-ad51-9b858b864f9e,GBP/USD,1.2415,Sell,1,0,5/23/2023 5:02:01 PM,5/24/2023 6:00:18 AM,
c893fbee-07a0-4c67-8594-37c4dfbb1d63,EUR/GBP,0.8704,Sell,0,1,5/22/2023 4:16:13 PM,5/23/2023 3:11:28 PM,
e54abc7f-ef4e-4f4b-8e1d-905fd3baa419,EUR/USD,1.0808,Sell,0,1,5/19/2023 12:13:59 PM,5/23/2023 10:01:01 AM,
ea0a2f5c-4ef0-47f8-b2ff-bbb2fe16a466,AUD/USD,0.6657,Sell,0,1,5/19/2023 3:14:24 PM,5/23/2023 7:42:47 AM,
32dcd935-b569-44b2-b1f1-ee04e80bc96a,Gold,1965.78,Sell,0,1,5/23/2023 4:46:47 AM,5/23/2023 7:16:37 AM,
4392078a-7e8d-491b-a36d-31c9b42b4d14,Gold,1977.75,Sell,0,1,5/22/2023 12:55:42 PM,5/22/2023 2:24:46 PM,
3cce3d03-10bb-4906-bac2-35cfa7186aa1,Gold,1978.78,Sell,0,1,5/22/2023 4:53:34 AM,5/22/2023 11:43:08 AM,
2a86e124-bb20-478f-8062-a0076b960b47,Gold,1960.89,Buy,0,1,5/19/2023 5:16:07 AM,5/19/2023 3:15:11 PM,
7fc494d2-70e8-4702-8f4d-e0f09722a783,NZD/USD,0.6238,Sell,1,0,5/19/2023 5:29:18 AM,5/19/2023 9:36:13 AM,
c10bc760-518d-497f-9112-07180ff3acc6,Gold,1956.8,Sell,1,0,5/18/2023 4:17:30 PM,5/19/2023 2:51:52 AM,
d7d8d4e3-4de0-4cb0-a19a-7578783d1e65,USD/JPY,138.44,Buy,0,1,5/18/2023 4:17:55 PM,5/18/2023 7:19:00 PM,
eb509f9b-2fb8-4bf6-803e-7fee03a42820,Gold,1975.38,Sell,0,1,5/18/2023 12:04:24 PM,5/18/2023 1:18:27 PM,
fe6c1a77-d377-4e65-9fc4-97066da92098,GBP/USD,1.247,Sell,0,1,5/18/2023 5:16:02 AM,5/18/2023 8:19:05 AM,
bc221679-02ed-4415-adec-504e833bca0b,EUR/USD,1.084,Sell,0,1,5/17/2023 7:55:53 PM,5/18/2023 7:57:09 AM,
8916dd35-9673-4f0e-92da-98901aa37b38,Gold,1980.18,Sell,0,1,5/18/2023 5:04:55 AM,5/18/2023 7:00:05 AM,
aa2d4cf9-239b-41a0-8a2c-69715f76a688,EUR/GBP,0.8704,Sell,0,1,5/16/2023 7:20:29 PM,5/17/2023 4:44:37 PM,
a316505e-44dc-4669-84f5-8187d897aabe,USOil,70.78,Sell,1,0,5/15/2023 1:40:49 PM,5/17/2023 3:17:37 PM,
c9641f5e-3f90-4a39-bbd0-e8167fc037fd,Gold,1984.07,Sell,0,1,5/17/2023 2:52:13 PM,5/17/2023 3:02:06 PM,
095d4471-ad75-4f67-b589-3e06bfb5c88e,Gold,1987.86,Sell,0,1,5/17/2023 11:29:56 AM,5/17/2023 12:21:22 PM,
355ac57d-4d2f-4a0c-b6a7-f1c7d26a7bbc,Gold,1888.52,Sell,1,0,5/17/2023 11:28:37 AM,5/17/2023 11:28:39 AM,
93a06515-6677-46dd-949f-ec6885ad11d6,EUR/USD,1.0872,Sell,0,1,5/15/2023 6:15:34 AM,5/17/2023 7:25:16 AM,
44c0e4ed-7a5a-4caa-8579-90fd220c6ecb,GBP/USD,1.2479,Sell,0,1,5/17/2023 5:03:21 AM,5/17/2023 7:25:16 AM,
397855f6-6c8e-4178-b53d-9c65e3673b4b,USD/JPY,136.05,Buy,0,1,5/15/2023 4:36:48 AM,5/17/2023 6:09:36 AM,
c5ebd320-ff06-4b0d-91f5-6a65e14a7118,Gold,2014.14,Buy,1,0,5/16/2023 5:36:26 AM,5/16/2023 6:15:02 AM,
502fb096-fea9-4d8a-ad16-eead60094af8,Gold,2014.85,Buy,0,1,5/15/2023 8:20:15 PM,5/16/2023 1:14:01 AM,
ff94ce9b-43bb-4f04-93a2-8f5898a3143d,Gold,2018.6,Sell,0,1,5/15/2023 5:34:39 AM,5/15/2023 5:52:47 AM,
e44dd65a-0684-4b0a-b696-40e537c813cb,Gold,2014.6,Sell,1,0,5/15/2023 4:47:48 AM,5/15/2023 5:34:39 AM,
776966ba-63e7-4840-a2af-e505c7f7f0ff,Gold,2013.25,Buy,1,0,5/12/2023 5:48:11 PM,5/14/2023 10:00:05 PM,
b423e529-ba3b-4ae0-8d46-6d84712340c1,Gold,2015,Sell,0,1,5/12/2023 2:22:24 PM,5/12/2023 2:31:50 PM,
5ac3cb38-6415-43f8-a8c6-63e48cba8474,USD/CAD,1.349,Buy,0,1,5/12/2023 6:04:21 AM,5/12/2023 2:27:25 PM,
02d7c7b6-4e52-4dc0-b23a-a87410826d71,Gold,2008.98,Sell,1,0,5/12/2023 12:30:03 PM,5/12/2023 12:42:54 PM,
1d6bfe28-1a6a-4b01-82f9-0f36f859ca31,Gold,2005.37,Sell,1,0,5/12/2023 11:54:47 AM,5/12/2023 12:33:27 PM,
959cf3b2-6eb1-4b82-88b3-5f008c9cc526,Gold,2010.79,Sell,0,1,5/12/2023 6:04:17 AM,5/12/2023 6:15:39 AM,
4c5b10bc-1176-45d5-9faa-e050ade2bcb1,USD/JPY,134.4,Sell,1,0,5/11/2023 4:31:49 PM,5/12/2023 6:15:23 AM,
4fd86b72-fef8-4a98-9758-799bf2396b77,BTC/USD,28617.45,Buy,1,0,4/20/2023 3:32:02 PM,5/12/2023 2:56:31 AM,
c330b729-f4fe-408c-a0f1-b01d437382ec,NZD/USD,0.6343,Buy,1,0,5/11/2023 11:26:57 AM,5/11/2023 2:07:14 PM,
9548ea7c-9275-45ee-876c-e21b5c2fd7e6,Gold,2031.15,Sell,0,1,5/11/2023 1:37:50 PM,5/11/2023 1:39:29 PM,
7af92524-455e-4a78-b883-a5047fe846d0,EUR/USD,1.1003,Sell,0,1,5/1/2023 5:30:11 AM,5/11/2023 8:04:48 AM,
ad05db62-4cd4-44be-ae9f-335dcfa29cb2,USD/JPY,134.213,Buy,0,1,5/11/2023 4:35:34 AM,5/11/2023 7:09:36 AM,
ffb62b43-175d-4773-9952-2d68e2a59ebf,Gold,2031.8,Sell,0,1,5/11/2023 4:49:04 AM,5/11/2023 6:54:24 AM,
ed23bc07-6dd1-48ae-bace-002aa3cabbb7,Gold,2026.64,Sell,1,0,5/10/2023 4:50:01 PM,5/10/2023 5:27:38 PM,
f7885203-b5b3-44e9-84bf-653b131e4532,Gold,2032.42,Sell,1,0,5/10/2023 4:22:44 AM,5/10/2023 12:40:26 PM,
ab6801ae-fbbf-4d4a-82a5-fbba769f5450,NZD/USD,0.6334,Buy,0,1,5/9/2023 9:21:53 AM,5/10/2023 12:39:55 PM,
9f678124-2107-46f7-8281-4d7da4e6b883,USOil,73.104,Buy,1,0,5/10/2023 5:35:38 AM,5/10/2023 8:16:09 AM,
f8b2c307-fb03-42f2-bf89-5e4f936c0f90,GBP/USD,1.261,Buy,0,1,5/9/2023 2:38:52 AM,5/10/2023 7:14:30 AM,
3ad72bb8-67c2-4f09-9e95-35d850d1c3f3,USD/CHF,0.8899,Sell,1,0,5/9/2023 5:10:56 AM,5/9/2023 12:59:05 PM,
f517a7f0-40e0-4055-b7d5-7531d763121f,Gold,2023.66,Buy,0,1,5/9/2023 4:46:39 AM,5/9/2023 11:00:51 AM,
e7ba4432-41d5-41a4-9c94-3632633c6356,USOil,73.08,Sell,0,1,5/8/2023 3:20:25 PM,5/9/2023 7:48:21 AM,
